FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
364054|Puʻupalailai|Summit|HI|15|Honolulu|003|212026N|1580526W|21.3406884|-158.0906653|||||149|489|Ewa|09/30/2003|10/26/2012
364055|Puʻupalaolelo|Summit|HI|15|Hawaii|001|194541N|1552421W|19.7612513|-155.4058599|||||2586|8484|Mauna Kea|09/30/2003|03/07/2013
364056|Puʻupane|Summit|HI|15|Kauai|007|221109N|1592320W|22.1858333|-159.3888889|||||161|528|Anahola|02/06/1981|08/21/2012
364057|Puʻupane|Summit|HI|15|Maui|009|203925N|1561459W|20.6569603|-156.2497473|||||1223|4012|Lualailua Hills|09/30/2003|09/27/2012
364058|Puʻupane|Summit|HI|15|Maui|009|204815N|1561858W|20.8042622|-156.3162017|||||781|2562|Kilohana|09/30/2003|09/17/2012
364059|Puu Pane|Summit|HI|15|Honolulu|003|213100N|1580646W|21.5166824|-158.1128955|||||768|2520|Haleiwa|02/06/1981|10/30/2012
364060|Puu Papa|Summit|HI|15|Hawaii|001|194521N|1554829W|19.7557584|-155.8081484|||||1196|3924|Puuanahulu|02/06/1981|03/13/2013
364061|Puʻupāpaa|Summit|HI|15|Honolulu|003|212520N|1574525W|21.42235|-157.7568913|||||156|512|Mokapu Point|09/30/2003|11/08/2012
364062|Puʻupāpaʻi|Summit|HI|15|Maui|009|210359N|1565357W|21.0663599|-156.8992281|||||254|833|Kamalo OE S|09/30/2003|06/10/2014
364063|Puu Papapa|Summit|HI|15|Hawaii|001|195339N|1554121W|19.8942742|-155.68923|||||1027|3369|Nohonaohae|02/06/1981|03/13/2013
364064|Puʻupapapa|Summit|HI|15|Hawaii|001|195636N|1553611W|19.9434181|-155.6031847|||||1136|3727|Makahalau|09/30/2003|03/07/2013
364065|Puu Pauao|Summit|HI|15|Honolulu|003|213126N|1575500W|21.5238288|-157.9166222|||||811|2661|Hauula|02/06/1981|10/23/2012
364066|Puʻupeʻahināiʻa|Summit|HI|15|Honolulu|003|213314N|1575922W|21.5540072|-157.9894924|||||494|1621|Hauula|09/30/2003|10/23/2012
364067|Puu Pehu|Summit|HI|15|Kauai|007|215657N|1593539W|21.9491756|-159.594183|||||228|748|Hanapepe|02/06/1981|10/23/2012
364068|Puu Pelu|Ridge|HI|15|Hawaii|001|200239N|1554046W|20.0440385|-155.6795311|||||1112|3648|Kamuela|02/06/1981|02/14/2013
364069|Puʻupia|Summit|HI|15|Honolulu|003|211931N|1574747W|21.325338|-157.7964377|||||266|873|Honolulu|09/30/2003|10/25/2012
364070|Puʻupiei|Summit|HI|15|Honolulu|003|213336N|1575318W|21.5599144|-157.8883195|||||529|1736|Kahana|09/30/2003|10/31/2012
364071|Puu Pihakapu|Summit|HI|15|Kauai|007|215424N|1592356W|21.9066667|-159.3988889|||||218|715|Lihue|02/06/1981|08/19/2009
364072|Puu Pilau|Summit|HI|15|Hawaii|001|192822N|1545320W|19.4726614|-154.8888803|||||177|581|Pahoa South|02/06/1981|05/10/2013
